ticker|IRR|G|EPS|EPS_POS|EPS_N|DPR|PRICE
nasdaq:CSTE|0.0000|-0.5347|-0.9122|8.0000|9.0000|0.4309|4.0800
nasdaq:CSTL|0.0000|0.2577|-1.6156|0.0000|9.0000|0.0000|22.3300
nasdaq:CSTR|0.3016|0.2104|1.6760|9.0000|9.0000|0.2276|14.9000
nasdaq:CSWC|-0.0803|-0.2120|0.3273|7.0000|9.0000|0.6586|17.8800
nasdaq:CSWI|0.0658|0.1309|3.5111|9.0000|9.0000|0.1611|139.5200
nasdaq:CSX|0.1578|0.1348|2.0042|9.0000|9.0000|0.1968|29.8500
nasdaq:CTAS|0.0935|0.1759|11.4618|9.0000|9.0000|0.2961|460.8600
nasdaq:CTBI|0.2215|0.0821|4.4784|9.0000|9.0000|0.3661|37.9600
nasdaq:CTG|0.2124|0.3619|0.2964|7.0000|9.0000|-0.0917|7.2500
nasdaq:CTHR|-0.1349|-0.4292|0.0980|3.0000|9.0000|0.0000|1.2100
nasdaq:CTIB|0.0000|0.2782|-1.1127|3.0000|9.0000|0.0000|1.5700
nasdaq:CTIC|-0.0608|-0.3223|0.6282|0.0000|9.0000|0.0000|4.3000
nasdaq:CTKB|0.0552|0.5107|0.0142|3.0000|9.0000|0.0000|8.8700
nasdaq:CTLP|0.0000|0.5231|-0.3972|1.0000|9.0000|0.0000|5.6000
nasdaq:CTMX|0.0000|-0.0607|-1.4091|0.0000|9.0000|0.0000|1.5400
nasdaq:CTRM|0.8035|0.1219|0.4860|4.0000|9.0000|0.0000|0.7898
nasdaq:CTRN|0.5144|0.3118|3.7380|9.0000|9.0000|0.0789|19.0600
nasdaq:CTSH|0.1403|0.0832|4.3100|9.0000|9.0000|0.3292|61.3700
nasdaq:CTSO|0.0000|-0.0679|-0.4289|0.0000|9.0000|0.0000|3.4650
nasdaq:CTXR|0.0000|-0.1364|-0.4444|0.0000|9.0000|0.0000|1.3400
nasdaq:CUBA|0.0000|2.2816|-0.2138|2.0000|9.0000|-0.1480|4.2041
nasdaq:CUE|0.0000|0.1903|-2.0253|0.0000|9.0000|0.0000|3.5900
nasdaq:CUEN|0.0000|-0.0606|-40.1267|0.0000|9.0000|0.0000|5.3100
nasdaq:CULL|0.3092|0.3812|0.6116|4.0000|9.0000|0.2473|10.7341
nasdaq:CURI|0.0000|0.2934|-2.2893|0.0000|9.0000|0.0000|1.3800
nasdaq:CUTR|0.0000|0.2655|-2.6162|3.0000|9.0000|0.0000|23.5000
nasdaq:CVAC|0.0000|0.2623|-0.7240|0.0000|9.0000|0.0000|7.1100
nasdaq:CVBF|0.1879|0.0717|1.5671|9.0000|9.0000|0.4965|16.6300
nasdaq:CVCO|0.1703|0.2564|14.0927|9.0000|9.0000|0.0000|312.8700
nasdaq:CVCY|0.2288|0.1273|2.2469|9.0000|9.0000|0.2080|20.1200
nasdaq:CVGI|0.0000|-0.5353|-0.2118|6.0000|9.0000|0.0000|7.4600
nasdaq:CVGW|0.0000|-0.2856|-0.1227|6.0000|9.0000|-0.0299|28.6700
nasdaq:CVLG|0.1327|0.1224|2.3422|8.0000|9.0000|0.0155|35.2500
nasdaq:CVLT|0.0000|-2.3725|-0.4009|5.0000|9.0000|0.0000|56.8900
nasdaq:CVLY|0.1147|0.0143|1.6460|9.0000|9.0000|0.4113|20.7500
nasdaq:CVRX|0.0000|0.4494|-1.6849|0.0000|9.0000|0.0000|9.0700
nasdaq:CVT|0.0000|0.0231|-21.7867|1.0000|9.0000|0.0000|8.3900
nasdaq:CVV|0.0000|0.1253|-0.4543|3.0000|9.0000|0.0000|10.8200
nasdaq:CWBC|0.0397|-0.0107|0.6380|8.0000|9.0000|0.0962|12.6600
nasdaq:CWBR|0.0000|0.0784|-9.2584|0.0000|9.0000|0.0000|1.8349
nasdaq:CWCO|0.0726|0.0648|0.6507|9.0000|9.0000|0.2952|16.2900
nasdaq:CWST|0.3594|0.8661|1.1856|5.0000|9.0000|0.0000|81.8600
nasdaq:CXAI|0.7358|0.6000|0.3438|2.0000|9.0000|0.0000|1.9700
nasdaq:CXDO|0.0000|0.0687|-0.3187|2.0000|9.0000|0.0000|1.6000
nasdaq:CYAD|0.0000|-0.0438|-2.5187|0.0000|9.0000|0.0000|0.9343
nasdaq:CYAN|-0.1737|-0.5526|0.1390|4.0000|9.0000|0.0000|0.9836
nasdaq:CYBR|0.0000|-4.9792|-1.5133|6.0000|9.0000|0.0000|143.5100
nasdaq:CYCC|33.4651|-0.4102|32.7444|0.0000|9.0000|0.0000|0.5701
nasdaq:CYCN|0.0000|0.2066|-2.7171|0.0000|9.0000|0.0000|0.3559
nasdaq:CYN|0.0000|0.4209|-0.5696|0.0000|9.0000|0.0000|1.1500
nasdaq:CYRX|0.0000|-0.2494|-0.0033|0.0000|9.0000|0.0000|23.1600
nasdaq:CYT|0.0000|0.4202|-1.1558|0.0000|9.0000|0.0000|1.7600
nasdaq:CYTH|0.0000|-0.0255|-3.9022|0.0000|9.0000|0.0000|0.8050
nasdaq:CYTK|0.0000|0.2034|-3.3673|1.0000|9.0000|0.0000|37.7100
nasdaq:CYTO|278.8872|-0.3442|574.7800|0.0000|9.0000|0.0000|1.3500
nasdaq:CYXT|0.0000|0.4515|-1.5558|0.0000|9.0000|0.0000|0.3165
nasdaq:CZFS|0.1750|0.1047|7.1927|9.0000|9.0000|0.2567|83.7800
nasdaq:CZNC|0.1521|0.0335|1.7058|9.0000|9.0000|0.6563|20.6800
nasdaq:CZR|0.0000|0.6580|-5.8556|5.0000|9.0000|0.0000|49.2800
nasdaq:CZWI|0.3353|0.1999|1.5396|9.0000|9.0000|0.1442|10.6200
nasdaq:DADA|0.0000|0.1697|-1.5316|0.0000|9.0000|0.0000|8.4400
nasdaq:DAIO|0.0000|-0.5250|-0.0758|5.0000|9.0000|0.0000|4.9200
nasdaq:DAKT|0.0000|-0.3944|-0.0986|8.0000|9.0000|0.4450|5.5900
nasdaq:DALN|0.0000|6.5866|-3.8802|3.0000|9.0000|0.2456|4.4540
nasdaq:DALS|0.0476|0.6000|0.0087|1.0000|9.0000|0.0000|10.1300
nasdaq:DARE|0.0000|-0.1526|-0.5076|0.0000|9.0000|0.0000|1.0000
nasdaq:DATS|0.0000|0.1036|-0.1127|0.0000|9.0000|0.0000|0.5320
nasdaq:DAVE|0.0000|0.5992|-4.2120|0.0000|9.0000|0.0000|6.0500
nasdaq:DAWN|0.0000|0.4918|-1.5989|0.0000|9.0000|0.0000|13.1200
nasdaq:DBGI|0.0000|0.1191|-52.4889|0.0000|9.0000|0.0000|1.2750
nasdaq:DBTX|0.0000|0.3355|-2.6516|0.0000|9.0000|0.0000|3.2300
nasdaq:DBVT|0.0000|-0.0499|-1.4631|0.0000|9.0000|0.0000|1.7100
nasdaq:DBX|-0.2351|-3.2250|0.7933|2.0000|9.0000|0.0000|21.3500
nasdaq:DCFC|0.0000|0.4836|-0.6260|0.0000|9.0000|0.0000|1.1900
nasdaq:DCGO|0.0000|0.2991|-54.3947|2.0000|9.0000|0.0000|8.6000
nasdaq:DCOM|0.1558|0.0364|2.5036|9.0000|9.0000|0.2027|22.6100
nasdaq:DCPH|0.0000|0.1975|-4.7002|0.0000|9.0000|0.0000|15.9600
nasdaq:DCTH|0.0000|0.0961|-132.6851|0.0000|9.0000|0.0000|5.9200
nasdaq:DDI|1.3757|0.4011|5.6947|3.0000|9.0000|0.0000|8.0150
nasdaq:DDOG|0.0000|0.4000|-0.1309|0.0000|9.0000|0.0000|70.6700
nasdaq:DENN|0.2687|0.1815|1.4231|8.0000|9.0000|0.0000|11.0800
nasdaq:DERM|0.1759|0.2133|0.0927|2.0000|9.0000|0.0000|1.5500
nasdaq:DFFN|1.2387|-0.2536|8.1278|0.0000|9.0000|0.0000|4.0700
nasdaq:DFLI|0.0000|0.9583|-0.0967|2.0000|9.0000|0.0000|2.9800
nasdaq:DGICA|0.1166|0.0676|1.1827|7.0000|9.0000|0.0396|15.3300
nasdaq:DGICB|0.0000|-0.4321|-0.1489|3.0000|9.0000|-0.2081|15.2220
nasdaq:DGII|-0.0328|0.0106|0.3591|9.0000|9.0000|0.0000|33.8600
nasdaq:DGLY|0.7376|-0.3019|6.1658|1.0000|9.0000|0.0000|4.1600
nasdaq:DH|0.0000|0.3509|-0.1416|0.0000|9.0000|0.0000|10.1600
nasdaq:DHC|0.0000|-0.5464|-0.2911|6.0000|9.0000|-0.1111|1.4100
nasdaq:DHCA|0.1897|0.5250|0.1309|2.0000|9.0000|0.0000|10.0500
nasdaq:DHIL|0.1171|0.0301|14.4807|9.0000|9.0000|0.1742|166.6400
nasdaq:DIBS|0.0000|0.3582|-0.8218|0.0000|9.0000|0.0000|3.9900
nasdaq:DICE|0.0000|0.4658|-1.6607|0.0000|9.0000|0.0000|28.0900
nasdaq:DIOD|0.1869|0.2687|4.4911|8.0000|9.0000|0.0000|91.7400
nasdaq:DISH|0.4580|0.0421|3.6624|9.0000|9.0000|0.0000|9.0500
nasdaq:DJCO|0.0000|0.5556|-23.4129|5.0000|9.0000|0.0000|282.0000
nasdaq:DKNG|0.0000|0.4020|-3.5442|0.0000|9.0000|0.0000|19.0400
nasdaq:DLHC|0.1701|0.1461|0.8891|9.0000|9.0000|0.0000|10.9300
nasdaq:DLO|0.0388|0.4000|0.0399|3.0000|9.0000|0.0000|17.3700
nasdaq:DLPN|0.0773|-0.3039|0.8504|0.0000|9.0000|0.0000|1.8300
nasdaq:DLTH|0.2054|0.0945|0.8482|9.0000|9.0000|0.0000|6.3500
nasdaq:DLTR|-0.0016|0.0316|2.7238|8.0000|9.0000|0.0000|148.0100
nasdaq:DMAC|0.0000|-0.0709|-0.5300|0.0000|9.0000|0.0000|1.6000
nasdaq:DMAQ|0.0000|0.6000|-0.0178|0.0000|9.0000|0.0000|10.6200
nasdaq:DMLP|0.2088|0.1181|2.0220|9.0000|9.0000|1.0000|30.6400
nasdaq:DMRC|0.0000|0.0519|-3.2480|0.0000|9.0000|0.0000|20.3800
nasdaq:DMTK|0.0000|0.3442|-3.3353|0.0000|9.0000|0.0000|3.7900
nasdaq:DNLI|0.0000|0.2363|-2.8509|1.0000|9.0000|0.0000|23.3700
nasdaq:DNUT|0.0000|0.8907|-0.3427|3.0000|9.0000|0.0000|15.4500
nasdaq:DOCU|0.0000|0.1536|-1.3364|0.0000|9.0000|0.0000|58.0800
nasdaq:DOGZ|-0.1799|-0.2471|0.0009|7.0000|9.0000|0.0000|0.7510
nasdaq:DOMH|73.0659|-0.5650|538.2364|2.0000|9.0000|0.0000|3.1800
nasdaq:DOMO|0.0000|0.1527|-5.6711|0.0000|9.0000|0.0000|14.0800
nasdaq:DORM|0.0557|0.0490|3.7987|9.0000|9.0000|0.0000|85.5900
nasdaq:DOX|0.0905|0.0738|4.3040|9.0000|9.0000|0.3713|96.7100
nasdaq:DOYU|0.0000|-0.2285|-0.0094|2.0000|9.0000|0.0000|1.1900
nasdaq:DRCT|0.0000|0.2427|-0.1949|1.0000|9.0000|0.0000|3.0900
nasdaq:DRIO|11.8786|-0.5125|99.9009|0.0000|9.0000|0.0000|3.9300
nasdaq:DRMA|0.0000|0.4317|-61.9867|0.0000|9.0000|0.0000|1.2999
nasdaq:DRRX|0.0000|0.3357|-1.0829|0.0000|9.0000|0.0000|4.4100
nasdaq:DRS|0.4068|0.5161|0.8887|4.0000|9.0000|0.0000|12.8700
nasdaq:DRTS|0.0000|0.4343|-0.4653|0.0000|9.0000|0.0000|2.9500
nasdaq:DRVN|0.0715|0.4422|0.1058|4.0000|9.0000|0.0000|30.3100
nasdaq:DSEY|0.0000|0.1385|-0.6751|0.0000|9.0000|0.0000|8.0900
nasdaq:DSGN|0.0000|0.5213|-0.7946|0.0000|9.0000|0.0000|6.0100
nasdaq:DSGR|0.1210|0.6000|0.1587|1.0000|9.0000|0.0000|44.1900
nasdaq:DSGX|-0.2386|-0.2445|0.0029|5.0000|9.0000|0.0000|33.9500
nasdaq:DSKE|0.0000|0.8647|-0.9275|4.0000|9.0000|0.0000|7.6900
nasdaq:DSP|0.0000|48.9000|-0.2184|2.0000|9.0000|0.0000|4.3700
nasdaq:DSWL|2.2317|1.5811|0.6022|5.0000|9.0000|0.5038|2.6400
nasdaq:DTEA|0.0000|-0.2136|-0.1096|2.0000|9.0000|0.0000|0.5087
nasdaq:DTIL|0.0000|0.2268|-2.1976|0.0000|9.0000|0.0000|0.7745
nasdaq:DTOC|0.0000|0.0000|0.0000|1.0000|9.0000|0.0000|10.2750
nasdaq:DTSS|0.0000|0.3185|-0.2274|0.0000|9.0000|0.0000|1.1898
nasdaq:DTST|-0.1259|-0.4354|0.2100|3.0000|9.0000|0.0000|1.8300
nasdaq:DUNE|0.0000|0.0000|0.0000|1.0000|9.0000|0.0000|9.9100
nasdaq:DUO|0.0000|0.1719|-19.4836|0.0000|9.0000|0.0000|0.9900
nasdaq:DUOL|0.0000|0.4622|-1.2029|0.0000|9.0000|0.0000|143.0800
nasdaq:DUOT|0.3082|-0.3453|3.7004|0.0000|9.0000|0.0000|3.8000
nasdaq:DVAX|-0.1078|-0.3660|0.7887|2.0000|9.0000|0.0000|9.9100
nasdaq:DWSN|0.0000|-0.0829|-0.7338|0.0000|9.0000|0.0000|1.5500
nasdaq:DXCM|1.1464|2.4775|1.1031|4.0000|9.0000|0.0000|115.2400
nasdaq:DXLG|-0.2093|-0.5734|0.3004|1.0000|9.0000|0.0000|5.6900
nasdaq:DXPE|0.0000|-1.7911|1.0411|5.0000|9.0000|0.0000|27.3500
nasdaq:DXR|0.0000|-1.6018|0.8231|3.0000|9.0000|0.0035|10.9600
nasdaq:DXYN|0.0000|0.2831|-1.0962|3.0000|9.0000|0.0000|0.7500
nasdaq:DYAI|0.0000|0.1744|-0.3906|0.0000|9.0000|0.0000|1.7085
nasdaq:DYN|0.0000|0.4512|-3.2409|0.0000|9.0000|0.0000|11.0500
nasdaq:DYNT|0.0000|-0.0995|-2.0718|1.0000|9.0000|0.0000|1.4800
nasdaq:DZSI|0.0000|0.3301|-1.3086|3.0000|9.0000|0.0000|7.7600
nasdaq:EA|0.0370|0.0604|3.4248|9.0000|9.0000|0.0929|121.3500
nasdaq:EAR|0.0000|0.3283|-64.5089|0.0000|9.0000|0.0000|4.5400
nasdaq:EAST|1.3638|-0.3172|0.6642|0.0000|9.0000|0.0000|0.2700
nasdaq:EBAY|0.0387|0.0229|1.6109|6.0000|9.0000|0.1718|44.2800
nasdaq:EBC|0.4401|0.5250|0.8336|3.0000|9.0000|0.2280|12.6600
nasdaq:EBET|0.0000|0.5981|-1.1881|1.0000|9.0000|0.0000|0.4001
nasdaq:EBIX|0.2355|0.0077|2.6622|9.0000|9.0000|0.1147|12.8100
nasdaq:EBMT|0.3197|0.1524|2.1929|9.0000|9.0000|0.1867|13.9100
nasdaq:EBON|0.0000|0.1875|-5.1727|4.0000|9.0000|0.0000|6.9900
nasdaq:EBTC|0.2303|0.1239|3.5764|9.0000|9.0000|0.2160|31.4700
nasdaq:ECBK|0.1840|0.6000|0.1209|1.0000|9.0000|0.0000|13.9800
nasdaq:ECOR|0.0000|0.1406|-11.7740|0.0000|9.0000|0.0000|5.2600
nasdaq:ECPG|0.2507|0.1343|7.2311|9.0000|9.0000|0.0000|50.4400
nasdaq:ECX|0.0000|0.4500|-0.1276|0.0000|9.0000|0.0000|5.9100
nasdaq:EDAP|0.0000|0.0816|-0.0436|3.0000|9.0000|0.0000|11.0800
nasdaq:EDBL|0.0000|0.5807|-20.6409|0.0000|9.0000|0.0000|2.2700
nasdaq:EDIT|0.0000|0.0427|-2.8953|0.0000|9.0000|0.0000|7.0800
nasdaq:EDRY|1.1996|0.5133|7.8811|4.0000|9.0000|0.0000|16.2950
nasdaq:EDSA|0.0000|0.1458|-1.6253|0.0000|9.0000|0.0000|0.9977
nasdaq:EDTK|0.5456|0.2264|0.5653|4.0000|9.0000|0.0000|1.9300
nasdaq:EDTX|0.2197|0.6000|0.1398|1.0000|9.0000|0.0000|10.8900
nasdaq:EDUC|0.6966|0.2392|1.0697|9.0000|9.0000|0.1032|2.9561
nasdaq:EEFT|0.0042|0.0145|2.6607|8.0000|9.0000|0.0000|110.5400
nasdaq:EEIQ|-0.3702|-1.3219|-0.0762|4.0000|9.0000|0.0000|1.2900
nasdaq:EFHT|0.1160|0.6000|0.0340|1.0000|9.0000|0.0000|10.2800
nasdaq:EFOI|0.0000|-0.0937|-2.0238|1.0000|9.0000|0.0000|0.5251
nasdaq:EFSC|0.2037|0.1199|4.4487|9.0000|9.0000|0.2046|44.5200
nasdaq:EFTR|0.0000|0.4207|-0.6111|2.0000|9.0000|0.0000|0.3605
nasdaq:EGAN|-0.3138|-0.7518|0.1523|3.0000|9.0000|0.0000|7.6400
nasdaq:EGBN|0.2603|0.0911|4.8102|9.0000|9.0000|0.2945|33.3700
nasdaq:EGHT|0.0000|0.3349|-1.8179|2.0000|9.0000|0.0000|4.0800
nasdaq:EGIO|0.0000|-0.1550|-0.0502|1.0000|9.0000|0.0000|0.7650
nasdaq:EGRX|0.2136|0.1974|2.5569|7.0000|9.0000|0.0000|29.6500
nasdaq:EH|0.0000|0.1674|-0.2393|0.0000|9.0000|0.0000|11.1100
nasdaq:EHTH|0.0000|0.7110|-1.7482|5.0000|9.0000|0.0000|9.2800
nasdaq:EIGR|0.0000|0.0172|-3.0511|0.0000|9.0000|0.0000|0.9056
nasdaq:EJH|31.4501|0.0511|2.8380|5.0000|9.0000|0.0000|0.0950
nasdaq:EKSO|2.3695|-0.3702|6.9158|0.0000|9.0000|0.0000|1.5900
nasdaq:ELDN|0.0000|0.0843|-18.6422|0.0000|9.0000|0.0000|2.1700
nasdaq:ELEV|0.0000|0.4847|-3.0498|0.0000|9.0000|0.0000|1.8900
nasdaq:ELOX|0.0000|-0.0515|-40.7436|0.0000|9.0000|0.0000|2.6100
nasdaq:ELSE|0.0000|-0.3973|-0.0551|7.0000|9.0000|0.0000|4.6100
nasdaq:ELTK|-0.1419|-0.5043|0.6747|5.0000|9.0000|0.1175|4.0400
nasdaq:ELVN|0.0000|0.4593|-0.7598|0.0000|9.0000|0.0000|22.1500
nasdaq:ELYM|0.0000|0.5081|-1.2533|0.0000|9.0000|0.0000|2.9000
nasdaq:ELYS|0.0000|0.0400|-0.4640|1.0000|9.0000|0.0000|0.5200
nasdaq:EM|0.0000|0.4322|-9.8364|0.0000|9.0000|0.0000|1.0700
nasdaq:EMBC|0.6209|0.4233|5.5269|3.0000|9.0000|0.0147|27.2700
nasdaq:EMBK|0.0000|0.3790|-4.7640|0.0000|9.0000|0.0000|2.7100
nasdaq:EMCG|0.1110|0.6000|0.0317|1.0000|9.0000|0.0000|10.4300
nasdaq:EMKR|0.0000|0.2996|-1.0431|4.0000|9.0000|0.0000|1.1400
nasdaq:EML|0.1832|0.0735|2.1151|9.0000|9.0000|0.1971|19.1400
nasdaq:EMLD|0.0634|0.6000|0.0125|1.0000|9.0000|0.0000|10.2200
nasdaq:ENCP|0.0308|0.6000|0.0060|1.0000|9.0000|0.0000|10.5500
nasdaq:ENG|0.0000|4.3443|-0.1613|2.0000|9.0000|0.0000|0.3805
nasdaq:ENLV|0.0000|-0.1395|-0.8602|0.0000|9.0000|0.0000|3.7103
nasdaq:ENOB|0.0000|0.4361|-1.1160|0.0000|9.0000|0.0000|1.0100
nasdaq:ENPH|0.3642|1.0205|1.7504|4.0000|9.0000|0.0000|202.6000
nasdaq:ENSC|0.0000|0.3303|-28.5653|1.0000|9.0000|0.0000|4.7000
nasdaq:ENSG|0.1375|0.2291|3.3220|9.0000|9.0000|0.0995|95.1600
nasdaq:ENTA|0.0000|23.7000|-3.2998|6.0000|9.0000|0.0000|39.8200
nasdaq:ENTF|0.1202|0.6000|0.0370|1.0000|9.0000|0.0000|10.4400
nasdaq:ENTG|0.1027|0.1857|2.1371|9.0000|9.0000|0.2502|78.7000
nasdaq:ENTX|0.0000|-0.0446|-0.5704|0.0000|9.0000|0.0000|1.0050
nasdaq:ENVB|0.0000|0.3334|-45.7244|0.0000|9.0000|0.0000|1.5982
nasdaq:ENVX|0.0000|0.5061|-0.6016|0.0000|9.0000|0.0000|14.3100
nasdaq:EOLS|0.0000|0.1564|-2.5087|0.0000|9.0000|0.0000|8.4600
nasdaq:EOSE|0.0000|0.3151|-8.8080|0.0000|9.0000|0.0000|2.7600
nasdaq:EPIX|0.0000|-0.2397|-0.1473|0.0000|9.0000|0.0000|2.9600
nasdaq:EPOW|0.1579|0.1500|0.1956|3.0000|9.0000|0.0000|2.7100
nasdaq:EPSN|0.9600|0.9061|0.7553|7.0000|9.0000|0.0627|5.4000
nasdaq:EQ|0.0000|0.3234|-1.8427|0.0000|9.0000|0.0000|0.7500
nasdaq:EQBK|0.2608|0.1649|3.1647|8.0000|9.0000|0.0389|24.7000
nasdaq:EQIX|0.0660|0.2433|4.8691|7.0000|9.0000|0.7778|631.8400
nasdaq:EQRX|0.0000|0.4535|-0.6691|0.0000|9.0000|0.0000|1.9600
nasdaq:ERAS|0.0000|0.5195|-1.3951|0.0000|9.0000|0.0000|3.1500
nasdaq:ERES|0.0000|0.0000|0.0000|1.0000|9.0000|0.0000|10.3500
nasdaq:ERIC|0.0000|-0.2617|-0.0046|7.0000|9.0000|0.3881|5.8000
nasdaq:ERIE|0.0687|0.0800|6.2636|9.0000|9.0000|0.6915|232.6700
nasdaq:ERII|0.2953|0.6289|0.5273|7.0000|9.0000|0.0000|23.6800
nasdaq:ERNA|0.0000|0.5250|-5.5524|0.0000|9.0000|0.0000|3.4751
nasdaq:ERYP|0.0000|0.0143|-2.6724|0.0000|9.0000|0.0000|0.9690
nasdaq:ESCA|0.2277|0.0985|1.6493|9.0000|9.0000|0.3583|14.4700
nasdaq:ESEA|-0.1685|-0.6456|12.1662|3.0000|9.0000|0.0000|18.5600
nasdaq:ESGR|-0.0118|-0.0697|8.3942|7.0000|9.0000|0.0000|232.2500
nasdaq:ESLT|0.0000|-0.3508|-0.8582|4.0000|9.0000|-0.0738|121.1900
nasdaq:ESOA|0.0927|0.0379|0.1832|8.0000|9.0000|0.0000|2.4300
nasdaq:ESPR|0.0000|0.0563|-5.2771|0.0000|9.0000|0.0000|1.5400
nasdaq:ESQ|0.2577|0.3032|2.6756|9.0000|9.0000|0.0306|38.9700
nasdaq:ESSA|0.2689|0.1522|1.8553|9.0000|9.0000|0.3080|16.0800
nasdaq:ESTA|0.0000|0.1574|-2.5551|0.0000|9.0000|0.0000|71.8400
nasdaq:ETNB|0.0000|0.3256|-8.5549|0.0000|9.0000|0.0000|15.1400
nasdaq:ETON|0.0000|0.1986|-1.7144|0.0000|9.0000|0.0000|3.6300
nasdaq:ETSY|0.0000|-0.4460|-0.1316|5.0000|9.0000|0.0000|108.2500
nasdaq:EUCR|0.0000|0.4500|-0.5787|1.0000|9.0000|0.0000|10.1400
nasdaq:EVAX|0.0000|0.3000|-0.5573|0.0000|9.0000|0.0000|1.1400
nasdaq:EVBG|0.0000|0.2278|-2.5385|0.0000|9.0000|0.0000|32.4900
nasdaq:EVCM|0.0000|0.3115|-0.8136|0.0000|9.0000|0.0000|10.9400
nasdaq:EVER|0.0000|0.0680|-1.0387|0.0000|9.0000|0.0000|14.2700
nasdaq:EVGO|0.0000|0.5947|-0.1596|0.0000|9.0000|0.0000|7.2000
nasdaq:EVGR|0.1168|0.6000|0.0351|1.0000|9.0000|0.0000|10.4700
nasdaq:EVLO|0.0000|0.1931|-2.5898|0.0000|9.0000|0.0000|0.2060
nasdaq:EVLV|0.0000|0.4677|-1.2184|0.0000|9.0000|0.0000|3.0200
nasdaq:EVO|-0.0226|0.0393|0.1128|7.0000|9.0000|0.0000|10.7100
nasdaq:EVOJ|0.2155|0.5250|0.1722|2.0000|9.0000|0.0000|10.0400
nasdaq:EVOK|0.0000|0.0128|-1.4938|0.0000|9.0000|0.0000|1.8400
nasdaq:EVRG|0.1136|0.0518|3.1576|9.0000|9.0000|0.7420|60.4500
nasdaq:EVTV|0.0000|0.0000|0.0000|0.0000|9.0000|0.0000|2.9600
nasdaq:EWBC|0.2283|0.1244|6.1871|9.0000|9.0000|0.2010|54.5800
nasdaq:EWCZ|0.0000|0.3762|-0.1698|1.0000|9.0000|0.0000|19.7200
nasdaq:EWTX|0.0000|0.5069|-0.9218|0.0000|9.0000|0.0000|6.7600
nasdaq:EXAI|0.0000|0.5186|-0.8298|0.0000|9.0000|0.0000|5.2300
nasdaq:EXAS|0.0000|0.1733|-3.9340|0.0000|9.0000|0.0000|66.7400
nasdaq:EXC|0.0591|-0.0216|1.8569|9.0000|9.0000|0.8451|41.8100
nasdaq:EXEL|0.7632|1.0247|1.2407|6.0000|9.0000|0.0000|19.4800
nasdaq:EXFY|0.0000|0.5250|-0.2273|0.0000|9.0000|0.0000|8.2100
nasdaq:EXLS|0.0542|0.1481|3.4027|9.0000|9.0000|0.0000|162.1200
nasdaq:EXPD|0.1924|0.1933|7.0573|9.0000|9.0000|0.1895|108.3200
nasdaq:EXPE|0.0000|3.4518|-5.4951|7.0000|9.0000|0.0962|95.0700
nasdaq:EXPI|0.7267|1.4738|0.1624|4.0000|9.0000|0.3778|12.5100
nasdaq:EXPO|0.0689|0.1381|1.9713|9.0000|9.0000|0.5133|99.3400
nasdaq:EXTR|0.0000|-0.1350|-0.1896|2.0000|9.0000|0.0000|18.9600
nasdaq:EYE|0.2087|0.3605|0.6932|8.0000|9.0000|0.0000|18.8600
nasdaq:EYEN|0.0000|0.0848|-0.8736|0.0000|9.0000|0.0000|3.8600
nasdaq:EYPT|0.0000|-0.0409|-4.4780|1.0000|9.0000|0.0000|3.1500
nasdaq:EZFL|0.0000|0.4687|-0.5111|0.0000|9.0000|0.0000|0.3126
nasdaq:EZGO|0.0000|0.6058|-0.2666|3.0000|9.0000|0.0000|1.7500
nasdaq:EZPW|0.0107|0.0903|0.1239|6.0000|9.0000|0.0000|8.5400
nasdaq:FA|0.1646|0.5500|0.1173|3.0000|9.0000|0.0000|13.7000
nasdaq:FAMI|2.1530|-0.1322|1.1848|7.0000|9.0000|0.0000|0.4500
nasdaq:FANG|0.1680|0.3347|2.9184|6.0000|9.0000|0.4841|144.4300
nasdaq:FANH|0.0871|-0.0206|0.6382|9.0000|9.0000|0.4892|8.8000
nasdaq:FARM|0.0000|1.1306|-2.3071|4.0000|9.0000|0.0000|3.7300
nasdaq:FARO|0.0000|1.2430|-2.2893|5.0000|9.0000|0.0000|24.9000
nasdaq:FAST|0.0986|0.1080|1.7678|9.0000|9.0000|0.6718|53.8300
nasdaq:FAT|0.0000|0.5992|-3.2418|2.0000|9.0000|0.0000|6.9200
nasdaq:FATE|0.0000|0.1240|-2.3387|0.0000|9.0000|0.0000|5.8100
nasdaq:FATP|0.0000|0.6000|-0.0193|0.0000|9.0000|0.0000|10.4500
nasdaq:FAZE|0.0000|0.3000|-2.5080|0.0000|9.0000|0.0000|0.4400
nasdaq:FBIO|0.0000|-0.1152|-0.5058|0.0000|9.0000|0.0000|0.8100
nasdaq:FBIZ|0.2813|0.1493|4.0413|9.0000|9.0000|0.2207|30.7000
nasdaq:FBMS|0.2212|0.1130|2.8618|9.0000|9.0000|0.2258|25.3800
nasdaq:FBNC|0.2383|0.1511|3.7949|9.0000|9.0000|0.2024|35.7000
nasdaq:FBRX|0.0000|0.4178|-2.3588|0.0000|9.0000|0.0000|1.0045
nasdaq:FCAP|0.2475|0.0861|3.5900|9.0000|9.0000|0.2876|25.7800
nasdaq:FCBC|0.2511|0.1126|2.9200|9.0000|9.0000|0.4001|24.8200
nasdaq:FCCO|0.2005|0.1131|1.9109|9.0000|9.0000|0.2801|19.9300
nasdaq:FCEL|0.4166|-0.3190|2.9349|0.0000|9.0000|0.0000|2.7600
